loss,mape,val_loss,val_mape
0.030198534950613976,508523.71875,0.011025873012840748,319809.71875
0.009931275621056557,325428.28125,0.00945453904569149,302543.4375
0.008560031652450562,300036.375,0.00873640552163124,286738.8125
0.008228827267885208,294937.9375,0.008204273879528046,235212.9375
0.007914559915661812,281203.03125,0.007994148880243301,242620.359375
0.007749731186777353,271696.375,0.007845682092010975,215666.171875
0.007593086920678616,254625.109375,0.007836387492716312,216434.421875
0.007427706848829985,234153.71875,0.007739450316876173,186597.78125
0.007418464403599501,220066.625,0.007594313006848097,162750.28125
0.007252315059304237,198567.09375,0.007626161444932222,152129.03125
0.007193849887698889,189911.328125,0.007549196016043425,156016.65625
0.0071488069370388985,183011.984375,0.007568592205643654,147451.15625
0.007107831072062254,180851.859375,0.007412418257445097,141153.046875
0.007051926571875811,171293.125,0.0073851002380251884,131818.03125
0.007061660755425692,176130.09375,0.007313722278922796,132595.703125
0.006980825215578079,175281.140625,0.007756507955491543,119954.921875
0.006941753439605236,173511.96875,0.007209104485809803,129982.53125
0.006919206585735083,181147.53125,0.007106995675712824,148266.796875
0.006884218193590641,175597.640625,0.007133827079087496,134487.859375
0.006876407191157341,180834.4375,0.00726918363943696,179956.046875
0.006825629156082869,180795.203125,0.007498995866626501,204100.171875
0.006821603514254093,180746.671875,0.00698851840570569,173485.953125
0.006764354184269905,178170.71875,0.006977661978453398,119048.015625
0.0066596646793186665,170208.203125,0.006792338099330664,139327.65625
0.006579889915883541,165887.640625,0.007134569808840752,127663.9140625
0.006578206550329924,162091.359375,0.006887699011713266,117805.6171875
0.0065100607462227345,163244.09375,0.006776794325560331,114981.0390625
0.006483323872089386,158701.890625,0.00659466627985239,137489.703125
0.0064987014047801495,162198.265625,0.006727198138833046,123703.5390625
0.006355220451951027,158338.59375,0.006617493461817503,101235.203125
0.006292505655437708,156886.921875,0.006484030745923519,157072.203125
0.0062421471811831,159827.21875,0.006418000906705856,114149.4140625
0.006157133728265762,162446.4375,0.006350585725158453,138210.15625
0.006126958876848221,163014.765625,0.006327013485133648,122499.4140625
0.0060915108770132065,161327.40625,0.006211706902831793,135195.8125
0.0060302335768938065,161427.765625,0.006340919062495232,102893.9609375
0.005984364543110132,164544.0,0.006158044561743736,126817.453125
0.005966671742498875,166559.96875,0.0061041442677378654,124802.171875
0.005929252132773399,169800.890625,0.006057151593267918,157231.140625
0.005864373873919249,164408.921875,0.006135186180472374,160002.96875
0.00588688999414444,167335.828125,0.0059928493574261665,159790.59375
0.0058290534652769566,170067.578125,0.006030531600117683,136213.96875
0.005773384589701891,170052.953125,0.006001845467835665,159504.234375
0.005748131312429905,169957.390625,0.005812210030853748,139335.03125
0.005707618314772844,171113.796875,0.005876797251403332,130663.46875
0.005665259435772896,173042.765625,0.0057764300145208836,140850.59375
0.005603852216154337,173696.375,0.0057611106894910336,137136.625
0.00559088634327054,169693.484375,0.005683363415300846,144197.125
0.005555879790335894,174459.109375,0.0056640710681676865,147218.109375
0.005533378105610609,172770.390625,0.005697090178728104,148350.984375
0.005498275626450777,172543.515625,0.0055990940891206264,139617.828125
0.0054870364256203175,174233.078125,0.005801927298307419,117097.453125
0.005470596253871918,172092.15625,0.0057482244446873665,119212.9921875
0.005401810631155968,172514.5,0.005529006477445364,166645.671875
0.005381902679800987,173384.03125,0.005472018849104643,142905.015625
0.005358519032597542,171938.375,0.005602753255516291,162471.09375
0.005327268037945032,175121.359375,0.005565041676163673,115127.0703125
0.005300015211105347,171146.515625,0.005386421922594309,151333.203125
0.005291803274303675,169731.921875,0.005456879734992981,132566.9375
0.005269771907478571,172489.171875,0.005276571027934551,157276.6875
0.005183054134249687,171409.78125,0.0052216919139027596,142608.09375
0.005159070715308189,172361.625,0.005265820771455765,130660.2109375
0.005134006030857563,171537.40625,0.005322504322975874,112764.0703125
0.005079790484160185,165177.71875,0.005120831076055765,146661.75
0.005015450995415449,168641.484375,0.005043279845267534,153811.984375
0.005022754892706871,169311.984375,0.0050741760060191154,126200.5078125
0.004958601202815771,162971.59375,0.005018441006541252,145924.3125
0.004949671216309071,164497.359375,0.004963720683008432,112096.0859375
0.0048998259007930756,165126.734375,0.004894038196653128,131189.71875
0.004866772331297398,158252.34375,0.005041658412665129,97798.1953125
0.004796857479959726,161326.90625,0.004758844617754221,125536.4296875
0.004787352401763201,162172.765625,0.004821640904992819,93534.078125
0.0047333333641290665,161187.3125,0.004679012577980757,111475.3671875
0.004689196590334177,159687.75,0.005001763813197613,136591.671875
0.004674221854656935,157229.4375,0.004633991047739983,169070.90625
0.004653340671211481,160033.6875,0.004649829119443893,102745.203125
0.004542884882539511,155446.765625,0.0043277922086417675,135232.875
0.004516287241131067,156065.34375,0.0043741133995354176,113222.640625
0.004450859036296606,159547.515625,0.004227088764309883,102352.8984375
0.004417985677719116,153323.625,0.004181375727057457,145053.96875
0.004347977228462696,156567.09375,0.004184160381555557,94085.6640625
0.004292026162147522,155712.15625,0.004187903366982937,110616.8359375
0.0042028846219182014,155041.703125,0.003937866538763046,115764.4140625
0.004150892607867718,153152.375,0.0038551408797502518,114590.3515625
0.004093581810593605,153844.734375,0.0038768050726503134,144555.671875
0.004012422636151314,150830.375,0.003696498228237033,110466.9296875
0.003959710244089365,148665.359375,0.003599554765969515,128354.625
0.0038514011539518833,148836.46875,0.0037382764276117086,118219.1484375
0.0037858535069972277,150901.625,0.003546227468177676,111386.890625
0.0037356573157012463,143743.53125,0.0034575890749692917,114716.4375
0.0036578576546162367,142948.359375,0.0033911243081092834,101997.453125
0.0035912201274186373,146380.3125,0.003250459674745798,113125.921875
0.003575019771233201,143198.515625,0.0033508166670799255,104671.3984375
0.003498370060697198,138653.125,0.0032480419613420963,98669.3828125
0.0034918570891022682,140514.765625,0.003131435951218009,100604.46875
0.003398016095161438,139191.03125,0.0031348280608654022,94433.6015625
0.0033715853933244944,135279.5625,0.0033359029330313206,84698.0
0.0033697946928441525,136475.96875,0.0029810750856995583,103576.4921875
0.0033324905671179295,138462.609375,0.003015343099832535,120167.546875
0.0032990151084959507,130126.6796875,0.002931475406512618,132270.484375
0.0032577768433839083,132320.484375,0.0029067527502775192,111576.984375
