loss,mape,val_loss,val_mape
0.021447936072945595,395413.71875,0.007841157726943493,191440.296875
0.007732494734227657,209926.625,0.007169886492192745,162560.484375
0.007372525054961443,205027.3125,0.007122701965272427,180954.90625
0.007262047380208969,216607.953125,0.006994976662099361,193129.25
0.007027231622487307,207199.0,0.007024660706520081,202777.03125
0.006740827113389969,208283.734375,0.0063068498857319355,209631.453125
0.006329478695988655,202963.75,0.005982397589832544,173385.5625
0.005869160871952772,197884.53125,0.005324255209416151,189270.6875
0.005365236662328243,195375.1875,0.004863667767494917,129212.3046875
0.004791274666786194,178361.109375,0.0042047807946801186,107428.515625
0.004369527567178011,160062.609375,0.003779986873269081,121953.8125
0.003985099494457245,156176.03125,0.0034897958394140005,150062.296875
0.0035619467962533236,157214.125,0.0034900454338639975,96350.6484375
0.0035673396196216345,149473.8125,0.00325001054443419,133866.53125
0.0031747191678732634,149660.640625,0.002602760912850499,154012.0625
0.0027164181228727102,145240.53125,0.002953803865239024,155310.328125
0.0025110309943556786,144754.734375,0.0014616535045206547,117892.4765625
0.0018824322614818811,139398.609375,0.0013417809968814254,97665.6953125
0.0015313574112951756,130479.1171875,0.0010410366812720895,117711.8359375
0.0013383431360125542,137313.734375,0.0006756680086255074,102259.9921875
0.0010642256820574403,135120.21875,0.0006307408912107348,99692.7578125
0.0008293678984045982,137514.6875,0.00046908718650229275,120871.71875
0.0007439111941494048,138897.390625,0.00047316719428636134,113129.3359375
0.0009402777068316936,147247.421875,0.00038890272844582796,117613.9765625
0.0006369565380737185,146041.203125,0.00033166713546961546,124138.125
0.0006522604380734265,147201.875,0.00035127863520756364,125550.5546875
0.000580645864829421,145459.828125,0.00029081455431878567,120569.3359375
0.0006329055759124458,145381.390625,0.00040282736881636083,131455.484375
0.0005736747407354414,143637.296875,0.0006578246247954667,122855.15625
0.0005972919752821326,145940.40625,0.00025445118080824614,117893.2890625
0.0005539769190363586,144025.15625,0.0002939667028840631,108939.78125
0.0007401430630125105,145750.03125,0.00030687579419463873,123270.8203125
0.00048030237667262554,141241.90625,0.0002032285265158862,122036.2890625
0.00046275596832856536,143532.515625,0.0002138173149432987,124691.0390625
0.0004970746231265366,140358.140625,0.00033792012254707515,129156.9453125
0.0004624172579497099,140063.640625,0.0002471345942467451,119104.53125
0.00044822963536717,137925.53125,0.0006894279504194856,120443.3828125
0.0011467112926766276,134695.125,0.0002238842280348763,105093.875
0.0004907149123027921,132273.890625,0.00022780129802413285,112383.09375
0.00042400971869938076,125544.2265625,0.0001586645084898919,96978.546875
0.00042172992834821343,123107.9140625,0.00015358117525465786,95502.9453125
0.00038135083741508424,121049.2265625,0.00017088446475099772,96790.0234375
0.00041469786083325744,121734.640625,0.00014373874000739306,100741.7109375
0.0003689817967824638,120105.4453125,0.00016607057477813214,86322.171875
0.0003748309682123363,115987.0078125,0.00010959961218759418,94194.2578125
0.00036956826806999743,117694.1953125,0.0001541727251606062,95514.734375
0.00035982008557766676,113666.84375,0.00011915364302694798,88371.1953125
0.001388877397403121,132403.140625,0.002154529094696045,110408.6875
0.0016375018749386072,146879.53125,0.0009626108221709728,125926.171875
0.0009494204423390329,124052.5234375,0.0008649715455248952,85956.515625
