loss,mape,val_loss,val_mape
0.03146038204431534,556162.875,0.009572595357894897,358986.40625
0.009885145351290703,333171.4375,0.008225760422647,295878.125
0.008597706444561481,306466.625,0.007704207673668861,330433.96875
0.008206102065742016,294115.28125,0.008453929796814919,359892.8125
0.007932042703032494,282967.03125,0.007387978490442038,253939.25
0.00779099902138114,270024.4375,0.007334155961871147,242663.515625
0.0075607020407915115,244319.375,0.007360353600233793,280107.34375
0.0073585729114711285,227732.234375,0.0072150565683841705,186470.9375
0.007376024499535561,205010.96875,0.007135623134672642,184525.890625
0.007229618728160858,195520.296875,0.007038313429802656,190666.828125
0.00717249047011137,184127.984375,0.007116063963621855,216784.15625
0.007173772901296616,181579.578125,0.0068943132646381855,203842.3125
0.007121463771909475,177729.65625,0.006860313471406698,181252.421875
0.007075782399624586,175998.109375,0.00685932207852602,153235.0625
0.007055336143821478,175810.453125,0.007987921126186848,245630.140625
0.006994014605879784,175652.5625,0.0069344863295555115,210167.515625
0.006989322602748871,175296.625,0.006981242913752794,214958.140625
0.006962025072425604,179454.828125,0.00696624955162406,234078.15625
0.006939515005797148,177857.96875,0.006739527452737093,155903.859375
0.006808819714933634,175390.28125,0.006636390928179026,181717.328125
0.006801173556596041,179330.5625,0.006555854342877865,160975.921875
0.0067414878867566586,179164.765625,0.006667061243206263,135096.375
0.0067044952884316444,176043.546875,0.006466964725404978,156231.53125
0.0066558606922626495,175157.109375,0.006934883538633585,238889.125
0.00657490361481905,167249.0,0.006493440363556147,181348.484375
0.006518150679767132,164707.984375,0.006329395808279514,167823.15625
0.006471092812716961,164093.0,0.006350191310048103,151779.015625
0.006426140666007996,164975.078125,0.006327655166387558,187629.859375
0.0063751572743058205,164386.625,0.006376997567713261,118914.1484375
0.006342715583741665,164005.46875,0.006132934708148241,155896.0625
0.006280163303017616,164763.21875,0.006104761268943548,162402.328125
0.0062205493450164795,167062.109375,0.006081534083932638,180997.875
0.006168318446725607,168120.34375,0.0060417926870286465,138197.140625
0.006129601504653692,169285.640625,0.0060291592963039875,202316.140625
0.006061465013772249,168356.0,0.005926099140197039,168184.34375
0.005995019339025021,170563.40625,0.0058804950676858425,175711.203125
0.00594740454107523,170096.171875,0.005926669575273991,206715.265625
0.005931428167968988,169825.703125,0.005761077161878347,164458.6875
0.005894079804420471,172567.5625,0.005805828608572483,186870.21875
0.005936494562774897,173726.625,0.005734982434660196,192607.15625
0.005838747136294842,173993.515625,0.0056807734072208405,160506.234375
0.005798267666250467,170969.0625,0.005699796602129936,176651.5625
0.005782369989901781,174470.96875,0.005604038015007973,162711.28125
0.0057344515807926655,175434.15625,0.005639875773340464,179572.984375
0.0057322620414197445,172424.546875,0.005572827998548746,169145.484375
0.005665766075253487,171736.59375,0.005647257436066866,205901.4375
0.00566698657348752,177180.84375,0.005652297753840685,211310.484375
0.005627784412354231,175297.828125,0.005516787990927696,188029.75
0.005569236818701029,177715.25,0.005458539817482233,175045.125
0.00556865893304348,180146.703125,0.00539039820432663,166632.375
0.005507881287485361,176581.28125,0.0054860529489815235,141585.65625
0.005478201434016228,180167.734375,0.005376128014177084,154760.140625
0.005431377794593573,178434.890625,0.0054839178919792175,118251.9140625
0.005376089364290237,178036.75,0.005313131492584944,205418.421875
