loss,mape,val_loss,val_mape
0.015266644768416882,372383.96875,0.007506492082029581,186004.859375
0.007615585345774889,217210.0,0.007314008194953203,178683.25
0.007416240870952606,187339.6875,0.007637904956936836,144104.296875
0.007348783314228058,186412.765625,0.007246553897857666,135501.03125
0.006897158920764923,192766.6875,0.006291970610618591,125212.0078125
0.006058663595467806,176734.578125,0.0054065934382379055,129190.0546875
0.005695818457752466,171136.734375,0.005051207263022661,117891.6171875
0.0053556254133582115,164065.9375,0.00464444886893034,92131.6953125
0.004893006756901741,166218.296875,0.0041019427590072155,124470.6953125
0.004414035007357597,169638.84375,0.003714426886290312,135353.515625
0.004006401635706425,162779.515625,0.0035022625233978033,121674.296875
0.003618883900344372,160682.515625,0.0033206024672836065,84330.6875
0.003340547438710928,159346.6875,0.0027408739551901817,131072.390625
0.002895994344726205,156627.125,0.0023499163798987865,113237.875
0.002387193962931633,163369.53125,0.0016021773917600513,130051.9296875
0.0018245767569169402,175746.734375,0.0013683477882295847,123400.4140625
0.001425191410817206,173709.546875,0.0008224600460380316,109263.890625
0.0009591258130967617,156335.609375,0.0005492717609740794,111479.53125
0.0007997594075277448,160699.1875,0.0004113352915737778,106860.2421875
0.000721197749953717,156161.359375,0.0005771680152975023,112176.484375
0.0006756999064236879,160119.671875,0.0003276078205090016,113575.75
0.0005981616559438407,158140.0625,0.00026713390252552927,119976.328125
0.0005484828143380582,155403.484375,0.00023582512221764773,119306.3984375
0.000535398896317929,156135.046875,0.00021059287246316671,114747.3515625
0.000511481543071568,157285.25,0.00020596085232682526,113338.6953125
0.000497638073284179,156477.953125,0.0002171879750676453,113607.890625
0.0004834669816773385,154264.453125,0.00020856056653428823,120201.8046875
0.00046644231770187616,158603.34375,0.00021465511235874146,112930.5703125
0.0004459344781935215,150312.828125,0.00021716028277296573,132394.296875
0.0005108892219141126,153084.21875,0.00019125813560094684,112400.375
0.0004169505846221,150955.078125,0.00016606382268946618,107947.8828125
0.0004259204142726958,147821.0,0.00013159881928004324,113769.8203125
0.0004061034123878926,152985.75,0.0001984909176826477,100777.8359375
0.00040232285391539335,145842.0,0.00013498224143404514,103636.859375
0.00039253351860679686,147830.171875,0.0001609557803021744,104354.3984375
0.00039875900256447494,140771.765625,0.00019575557962525636,102975.78125
0.0003821791906375438,141411.625,0.00016806833446025848,109417.15625
0.0003522717743180692,139811.453125,0.0001190287439385429,95126.4140625
0.00035615835804492235,136112.796875,0.00011287572124274448,103670.9140625
0.00037516042357310653,136910.0625,0.0001239200064446777,102779.6171875
0.00036184777854941785,131587.75,0.0001555537892272696,96124.796875
0.00033507979242131114,132565.609375,8.688040543347597e-05,94741.4765625
0.00032996427034959197,128258.5078125,0.0001311238156631589,99942.4921875
0.00034167899866588414,127984.25,0.0001289739739149809,99106.8828125
0.00033445656299591064,125893.6796875,0.00026137777604162693,97986.5390625
0.0003383516159374267,124544.5,7.787837239447981e-05,91518.3046875
0.0003093032573815435,123434.703125,0.00012097675062250346,80860.6015625
0.00031962236971594393,121241.34375,0.00013831387332174927,88286.7890625
0.00031795157701708376,121551.578125,7.768734212731943e-05,86573.2734375
0.00031124596716836095,119529.015625,9.100478200707585e-05,87426.0390625
